Title: Sunspot, latitude and percentage area
Source:  http://solarscience.msfc.nasa.gov/greenwch/bflydata.txt
Year,Latitude, Percentage of area
1926.816,36.29,0.0000
1926.816,39.25,0.0000
1926.816,42.34,0.0000
1926.816,45.58,0.0000
1926.816,49.03,0.0000
1926.816,52.74,0.0000
1926.816,56.80,0.0000
1926.816,61.35,0.0000
1926.816,66.69,0.0000
1926.816,73.57,0.0000
1926.816,87.44,0.0000
1926.893,-87.44,0.0000
1926.893,-73.57,0.0000
1926.893,-66.69,0.0000
1926.893,-61.35,0.0000
1926.893,-56.80,0.0000
1926.893,-52.74,0.0000
1926.893,-49.03,0.0000
1926.893,-45.58,0.0000
1926.893,-42.34,0.0000
1926.893,-39.25,0.0000
1926.893,-36.29,0.0000
1926.893,-33.44,0.0000
1926.893,-30.68,0.0000
1926.893,-27.99,0.0001
1926.893,-25.38,0.0011
1926.893,-22.81,0.0023
1926.893,-20.30,0.0006
1926.893,-17.83,0.0002
1926.893,-15.39,0.0034
1926.893,-12.97,0.0207
1926.893,-10.58,0.0051
1926.893,-8.21,0.0001
1926.893,-5.86,0.0000
1926.893,-3.51,0.0000
1926.893,-1.17,0.0000
1926.893,1.17,0.0000
1926.893,3.51,0.0000
1926.893,5.86,0.0001
1926.893,8.21,0.0019
1926.893,10.58,0.0000
1926.893,12.97,0.0001
1926.893,15.39,0.0027
1926.893,17.83,0.0145
1926.893,20.30,0.0008
1926.893,22.81,0.0005
1926.893,25.38,0.0012
1926.893,27.99,0.0009
1926.893,30.68,0.0000
1926.893,33.44,0.0000
1926.893,36.29,0.0000
1926.893,39.25,0.0000
1926.893,42.34,0.0000
1926.893,45.58,0.0000
1926.893,49.03,0.0000
1926.893,52.74,0.0000
1926.893,56.80,0.0000
1926.893,61.35,0.0000
1926.893,66.69,0.0000
1926.893,73.57,0.0000
1926.893,87.44,0.0000
1926.966,-87.44,0.0000
1926.966,-73.57,0.0000
1926.966,-66.69,0.0000
1926.966,-61.35,0.0000
1926.966,-56.80,0.0000
1926.966,-52.74,0.0000
1926.966,-49.03,0.0000
1926.966,-45.58,0.0000
1926.966,-42.34,0.0000
1926.966,-39.25,0.0000
1926.966,-36.29,0.0000
1926.966,-33.44,0.0000
1926.966,-30.68,0.0000
1926.966,-27.99,0.0028
1926.966,-25.38,0.0013
1926.966,-22.81,0.0032
1926.966,-20.30,0.0017
1926.966,-17.83,0.0005
1926.966,-15.39,0.0144
1926.966,-12.97,0.0092
1926.966,-10.58,0.0268
1926.966,-8.21,0.0012
1926.966,-5.86,0.0027
1926.966,-3.51,0.0000
1926.966,-1.17,0.0000
1926.966,1.17,0.0000
1926.966,3.51,0.0001
1926.966,5.86,0.0117
1926.966,8.21,0.0200
1926.966,10.58,0.0016
1926.966,12.97,0.0067
1926.966,15.39,0.0070
1926.966,17.83,0.0195
1926.966,20.30,0.0019
1926.966,22.81,0.0000
1926.966,25.38,0.0000
1926.966,27.99,0.0004
1926.966,30.68,0.0000
1926.966,33.44,0.0023
1926.966,36.29,0.0000
1926.966,39.25,0.0000
1926.966,42.34,0.0000
1926.966,45.58,0.0000
1926.966,49.03,0.0000
1926.966,52.74,0.0000
1926.966,56.80,0.0000
1926.966,61.35,0.0000
1926.966,66.69,0.0000
1926.966,73.57,0.0000
1926.966,87.44,0.0000
1927.041,-87.44,0.0000
1927.041,-73.57,0.0000
1927.041,-66.69,0.0000
1927.041,-61.35,0.0000
1927.041,-56.80,0.0000
1927.041,-52.74,0.0000
1927.041,-49.03,0.0000
1927.041,-45.58,0.0000
1927.041,-42.34,0.0000
1927.041,-39.25,0.0000
1927.041,-36.29,0.0000
1927.041,-33.44,0.0000
1927.041,-30.68,0.0000
1927.041,-27.99,0.0009
1927.041,-25.38,0.0090
1927.041,-22.81,0.0000
1927.041,-20.30,0.0015
1927.041,-17.83,0.0122
1927.041,-15.39,0.0233
1927.041,-12.97,0.0210
1927.041,-10.58,0.0011
1927.041,-8.21,0.0272
1927.041,-5.86,0.0002
1927.041,-3.51,0.0000
1927.041,-1.17,0.0000
1927.041,1.17,0.0000
1927.041,3.51,0.0000
1927.041,5.86,0.0010
1927.041,8.21,0.0214
1927.041,10.58,0.0144
1927.041,12.97,0.0002
1927.041,15.39,0.0042
1927.041,17.83,0.0025
1927.041,20.30,0.0016
1927.041,22.81,0.0010
1927.041,25.38,0.0089
1927.041,27.99,0.0000
1927.041,30.68,0.0000
1927.041,33.44,0.0138
1927.041,36.29,0.0000
1927.041,39.25,0.0000
1927.041,42.34,0.0000
1927.041,45.58,0.0000
1927.041,49.03,0.0000
1927.041,52.74,0.0000
1927.041,56.80,0.0000
1927.041,61.35,0.0000
1927.041,66.69,0.0000
1927.041,73.57,0.0000
1927.041,87.44,0.0000
1927.118,-87.44,0.0000
1927.118,-73.57,0.0000
1927.118,-66.69,0.0000
1927.118,-61.35,0.0000
1927.118,-56.80,0.0000
1927.118,-52.74,0.0000
1927.118,-49.03,0.0000
1927.118,-45.58,0.0000
1927.118,-42.34,0.0000
1927.118,-39.25,0.0000
1927.118,-36.29,0.0000
1927.118,-33.44,0.0000
1927.118,-30.68,0.0001
1927.118,-27.99,0.0116
1927.118,-25.38,0.0000
1927.118,-22.81,0.0000
1927.118,-20.30,0.0001
1927.118,-17.83,0.0190
1927.118,-15.39,0.0777
1927.118,-12.97,0.0053
1927.118,-10.58,0.0011
1927.118,-8.21,0.0050
1927.118,-5.86,0.0003
1927.118,-3.51,0.0000
1927.118,-1.17,0.0000
1927.118,1.17,0.0000
1927.118,3.51,0.0000
1927.118,5.86,0.0045
1927.118,8.21,0.0020
1927.118,10.58,0.0122
1927.118,12.97,0.0021
1927.118,15.39,0.0133
1927.118,17.83,0.0000
1927.118,20.30,0.0000
1927.118,22.81,0.0003
1927.118,25.38,0.0367
1927.118,27.99,0.0001
1927.118,30.68,0.0000
1927.118,33.44,0.0114
1927.118,36.29,0.0000
1927.118,39.25,0.0000
1927.118,42.34,0.0000
1927.118,45.58,0.0000
1927.118,49.03,0.0000
1927.118,52.74,0.0000
1927.118,56.80,0.0000
1927.118,61.35,0.0000
1927.118,66.69,0.0000
1927.118,73.57,0.0000
1927.118,87.44,0.0000
1927.192,-87.44,0.0000
1927.192,-73.57,0.0000
1927.192,-66.69,0.0000
1927.192,-61.35,0.0000
1927.192,-56.80,0.0000
1927.192,-52.74,0.0000
1927.192,-49.03,0.0000
1927.192,-45.58,0.0000
1927.192,-42.34,0.0000
1927.192,-39.25,0.0000
1927.192,-36.29,0.0000
1927.192,-33.44,0.0000
1927.192,-30.68,0.0000
1927.192,-27.99,0.0028
1927.192,-25.38,0.0003
1927.192,-22.81,0.0013
1927.192,-20.30,0.0008
1927.192,-17.83,0.0094
1927.192,-15.39,0.0154
1927.192,-12.97,0.0047
1927.192,-10.58,0.0067
1927.192,-8.21,0.0018
1927.192,-5.86,0.0000
1927.192,-3.51,0.0000
1927.192,-1.17,0.0000
1927.192,1.17,0.0000
1927.192,3.51,0.0000
1927.192,5.86,0.0011
1927.192,8.21,0.0005
1927.192,10.58,0.0067
1927.192,12.97,0.0037
1927.192,15.39,0.0013
1927.192,17.83,0.0009
1927.192,20.30,0.0014
1927.192,22.81,0.0016
1927.192,25.38,0.0001
1927.192,27.99,0.0001
1927.192,30.68,0.0000
1927.192,33.44,0.0011
1927.192,36.29,0.0000
1927.192,39.25,0.0000
1927.192,42.34,0.0000
1927.192,45.58,0.0000
1927.192,49.03,0.0000
1927.192,52.74,0.0000
1927.192,56.80,0.0000
1927.192,61.35,0.0000
1927.192,66.69,0.0000
1927.192,73.57,0.0000
1927.192,87.44,0.0000
1927.266,-87.44,0.0000
1927.266,-73.57,0.0000
1927.266,-66.69,0.0000
1927.266,-61.35,0.0000
1927.266,-56.80,0.0000
1927.266,-52.74,0.0000
1927.266,-49.03,0.0000
1927.266,-45.58,0.0000
1927.266,-42.34,0.0000
1927.266,-39.25,0.0000
1927.266,-36.29,0.0000
1927.266,-33.44,0.0000
1927.266,-30.68,0.0000
1927.266,-27.99,0.0001
1927.266,-25.38,0.0053
1927.266,-22.81,0.0026
1927.266,-20.30,0.0004
1927.266,-17.83,0.0037
1927.266,-15.39,0.0056
1927.266,-12.97,0.0032
1927.266,-10.58,0.0104
1927.266,-8.21,0.0040
1927.266,-5.86,0.0000
1927.266,-3.51,0.0000
1927.266,-1.17,0.0000
1927.266,1.17,0.0000
1927.266,3.51,0.0001
1927.266,5.86,0.0000
1927.266,8.21,0.0001
1927.266,10.58,0.0005
1927.266,12.97,0.0241
1927.266,15.39,0.0102
1927.266,17.83,0.0082
1927.266,20.30,0.0003
1927.266,22.81,0.0007
1927.266,25.38,0.0000
1927.266,27.99,0.0000
1927.266,30.68,0.0006
1927.266,33.44,0.0409
1927.266,36.29,0.0000
1927.266,39.25,0.0000
1927.266,42.34,0.0000
1927.266,45.58,0.0000
1927.266,49.03,0.0000
1927.266,52.74,0.0000
1927.266,56.80,0.0000
1927.266,61.35,0.0000
1927.266,66.69,0.0000
1927.266,73.57,0.0000
1927.266,87.44,0.0000
1927.339,-87.44,0.0000
1927.339,-73.57,0.0000
1927.339,-66.69,0.0000
1927.339,-61.35,0.0000
1927.339,-56.80,0.0000
1927.339,-52.74,0.0000
1927.339,-49.03,0.0000
1927.339,-45.58,0.0000
1927.339,-42.34,0.0000
1927.339,-39.25,0.0000
1927.339,-36.29,0.0000
1927.339,-33.44,0.0000
1927.339,-30.68,0.0001
1927.339,-27.99,0.0001
1927.339,-25.38,0.0001
1927.339,-22.81,0.0015
1927.339,-20.30,0.0083
1927.339,-17.83,0.0247
1927.339,-15.39,0.0171
1927.339,-12.97,0.0167
1927.339,-10.58,0.0052
1927.339,-8.21,0.0012
1927.339,-5.86,0.0006
1927.339,-3.51,0.0000
1927.339,-1.17,0.0000
1927.339,1.17,0.0000
1927.339,3.51,0.0054
1927.339,5.86,0.0009
1927.339,8.21,0.0015
1927.339,10.58,0.0034
1927.339,12.97,0.0128
1927.339,15.39,0.0052
1927.339,17.83,0.0009
1927.339,20.30,0.0013
1927.339,22.81,0.0003
1927.339,25.38,0.0028
1927.339,27.99,0.0001
1927.339,30.68,0.0014
1927.339,33.44,0.0048
1927.339,36.29,0.0000
1927.339,39.25,0.0000
1927.339,42.34,0.0000
1927.339,45.58,0.0000
1927.339,49.03,0.0000
1927.339,52.74,0.0000
1927.339,56.80,0.0000
1927.339,61.35,0.0000
1927.339,66.69,0.0000
1927.339,73.57,0.0000
1927.339,87.44,0.0000
1927.416,-87.44,0.0000
1927.416,-73.57,0.0000
1927.416,-66.69,0.0000
1927.416,-61.35,0.0000
1927.416,-56.80,0.0000
1927.416,-52.74,0.0000
1927.416,-49.03,0.0000
1927.416,-45.58,0.0000
1927.416,-42.34,0.0000
1927.416,-39.25,0.0000
1927.416,-36.29,0.0000
1927.416,-33.44,0.0000
1927.416,-30.68,0.0000
1927.416,-27.99,0.0021
1927.416,-25.38,0.0034
1927.416,-22.81,0.0009
1927.416,-20.30,0.0099
1927.416,-17.83,0.0051
1927.416,-15.39,0.0082
1927.416,-12.97,0.0064
1927.416,-10.58,0.0129
1927.416,-8.21,0.0115
1927.416,-5.86,0.0000
1927.416,-3.51,0.0000
1927.416,-1.17,0.0000
1927.416,1.17,0.0000
1927.416,3.51,0.0006
1927.416,5.86,0.0001
1927.416,8.21,0.0001
1927.416,10.58,0.0002
1927.416,12.97,0.0001
1927.416,15.39,0.0027
1927.416,17.83,0.0330
1927.416,20.30,0.0036
1927.416,22.81,0.0006
1927.416,25.38,0.0000
1927.416,27.99,0.0001
1927.416,30.68,0.0000
1927.416,33.44,0.0000
1927.416,36.29,0.0000
1927.416,39.25,0.0000
1927.416,42.34,0.0000
1927.416,45.58,0.0000
1927.416,49.03,0.0000
1927.416,52.74,0.0000
1927.416,56.80,0.0000
1927.416,61.35,0.0000
1927.416,66.69,0.0000
1927.416,73.57,0.0000
1927.416,87.44,0.0000
1927.490,-87.44,0.0000
1927.490,-73.57,0.0000
1927.490,-66.69,0.0000
1927.490,-61.35,0.0000
1927.490,-56.80,0.0000
1927.490,-52.74,0.0000
1927.490,-49.03,0.0000
1927.490,-45.58,0.0000
1927.490,-42.34,0.0000
1927.490,-39.25,0.0000
1927.490,-36.29,0.0000
1927.490,-33.44,0.0000
1927.490,-30.68,0.0004
1927.490,-27.99,0.0001
1927.490,-25.38,0.0013
1927.490,-22.81,0.0001
1927.490,-20.30,0.0042
1927.490,-17.83,0.0019
1927.490,-15.39,0.0002
1927.490,-12.97,0.0003
1927.490,-10.58,0.0020
1927.490,-8.21,0.0171
1927.490,-5.86,0.0000
1927.490,-3.51,0.0000
1927.490,-1.17,0.0000
1927.490,1.17,0.0000
1927.490,3.51,0.0000
1927.490,5.86,0.0000
1927.490,8.21,0.0003
1927.490,10.58,0.0000
1927.490,12.97,0.0000
1927.490,15.39,0.0025
1927.490,17.83,0.0509
1927.490,20.30,0.0001
1927.490,22.81,0.0020
1927.490,25.38,0.0001
1927.490,27.99,0.0000
1927.490,30.68,0.0000
1927.490,33.44,0.0000
1927.490,36.29,0.0000
1927.490,39.25,0.0000
1927.490,42.34,0.0000
1927.490,45.58,0.0000
1927.490,49.03,0.0000
1927.490,52.74,0.0000
1927.490,56.80,0.0000
1927.490,61.35,0.0000
1927.490,66.69,0.0000
1927.490,73.57,0.0000
1927.490,87.44,0.0000
1927.564,-87.44,0.0000
1927.564,-73.57,0.0000
1927.564,-66.69,0.0000
1927.564,-61.35,0.0000
1927.564,-56.80,0.0000
1927.564,-52.74,0.0000
1927.564,-49.03,0.0000
1927.564,-45.58,0.0000
1927.564,-42.34,0.0000
1927.564,-39.25,0.0000
1927.564,-36.29,0.0000
1927.564,-33.44,0.0000
1927.564,-30.68,0.0004
1927.564,-27.99,0.0001
1927.564,-25.38,0.0000
1927.564,-22.81,0.0008
1927.564,-20.30,0.0003
1927.564,-17.83,0.0003
1927.564,-15.39,0.0007
1927.564,-12.97,0.0078
1927.564,-10.58,0.0005
1927.564,-8.21,0.0185
1927.564,-5.86,0.0149
1927.564,-3.51,0.0000
1927.564,-1.17,0.0000
1927.564,1.17,0.0000
1927.564,3.51,0.0000
1927.564,5.86,0.0000
1927.564,8.21,0.0001
1927.564,10.58,0.0009
1927.564,12.97,0.0000
1927.564,15.39,0.0321
1927.564,17.83,0.0001
1927.564,20.30,0.0001
1927.564,22.81,0.0045
1927.564,25.38,0.0050
1927.564,27.99,0.0000
1927.564,30.68,0.0000
1927.564,33.44,0.0000
1927.564,36.29,0.0000
1927.564,39.25,0.0000
1927.564,42.34,0.0000
1927.564,45.58,0.0000
1927.564,49.03,0.0000
1927.564,52.74,0.0000
1927.564,56.80,0.0000
1927.564,61.35,0.0000
1927.564,66.69,0.0000
1927.564,73.57,0.0000
1927.564,87.44,0.0000
1927.638,-87.44,0.0000
1927.638,-73.57,0.0000
1927.638,-66.69,0.0000
1927.638,-61.35,0.0000
1927.638,-56.80,0.0000
1927.638,-52.74,0.0000
1927.638,-49.03,0.0000
1927.638,-45.58,0.0000
1927.638,-42.34,0.0000
1927.638,-39.25,0.0000
1927.638,-36.29,0.0000
1927.638,-33.44,0.0000
1927.638,-30.68,0.0000
1927.638,-27.99,0.0000
1927.638,-25.38,0.0000
1927.638,-22.81,0.0000
1927.638,-20.30,0.0000
1927.638,-17.83,0.0056
1927.638,-15.39,0.0052
1927.638,-12.97,0.0074
1927.638,-10.58,0.0372
1927.638,-8.21,0.0158
1927.638,-5.86,0.0017
1927.638,-3.51,0.0000
1927.638,-1.17,0.0000
1927.638,1.17,0.0000
1927.638,3.51,0.0000
1927.638,5.86,0.0001
1927.638,8.21,0.0000
1927.638,10.58,0.0030
1927.638,12.97,0.0003
1927.638,15.39,0.0002
1927.638,17.83,0.0000
1927.638,20.30,0.0020
1927.638,22.81,0.0002
1927.638,25.38,0.0022
1927.638,27.99,0.0000
1927.638,30.68,0.0000
1927.638,33.44,0.0000
1927.638,36.29,0.0000
1927.638,39.25,0.0000
1927.638,42.34,0.0000
1927.638,45.58,0.0000
1927.638,49.03,0.0000
1927.638,52.74,0.0000
1927.638,56.80,0.0000
1927.638,61.35,0.0000
1927.638,66.69,0.0000
1927.638,73.57,0.0000
1927.638,87.44,0.0000
1927.715,-87.44,0.0000
1927.715,-73.57,0.0000
1927.715,-66.69,0.0000
1927.715,-61.35,0.0000
1927.715,-56.80,0.0000
1927.715,-52.74,0.0000
1927.715,-49.03,0.0000
1927.715,-45.58,0.0000
1927.715,-42.34,0.0000
1927.715,-39.25,0.0000
1927.715,-36.29,0.0000
1927.715,-33.44,0.0000
1927.715,-30.68,0.0000
1927.715,-27.99,0.0000
1927.715,-25.38,0.0000
1927.715,-22.81,0.0000
1927.715,-20.30,0.0211
1927.715,-17.83,0.0314
1927.715,-15.39,0.0142
1927.715,-12.97,0.0085
1927.715,-10.58,0.0446
1927.715,-8.21,0.0071
1927.715,-5.86,0.0000
1927.715,-3.51,0.0000
1927.715,-1.17,0.0000
1927.715,1.17,0.0000
1927.715,3.51,0.0000
1927.715,5.86,0.0001
1927.715,8.21,0.0001
1927.715,10.58,0.0084
1927.715,12.97,0.0001
1927.715,15.39,0.0000
1927.715,17.83,0.0006
1927.715,20.30,0.0001
1927.715,22.81,0.0057
1927.715,25.38,0.0000
1927.715,27.99,0.0001
1927.715,30.68,0.0000
1927.715,33.44,0.0000
1927.715,36.29,0.0000
1927.715,39.25,0.0000
1927.715,42.34,0.0000
1927.715,45.58,0.0000
1927.715,49.03,0.0000
1927.715,52.74,0.0000
1927.715,56.80,0.0000
1927.715,61.35,0.0000
1927.715,66.69,0.0000
1927.715,73.57,0.0000
1927.715,87.44,0.0000
1927.788,-87.44,0.0000
1927.788,-73.57,0.0000
1927.788,-66.69,0.0000
1927.788,-61.35,0.0000
1927.788,-56.80,0.0000
1927.788,-52.74,0.0000
1927.788,-49.03,0.0000
1927.788,-45.58,0.0000
1927.788,-42.34,0.0000
1927.788,-39.25,0.0000
1927.788,-36.29,0.0000
1927.788,-33.44,0.0001
1927.788,-30.68,0.0000
1927.788,-27.99,0.0000
1927.788,-25.38,0.0001
1927.788,-22.81,0.0001
1927.788,-20.30,0.0127
1927.788,-17.83,0.0158
1927.788,-15.39,0.0024
1927.788,-12.97,0.0136
1927.788,-10.58,0.0113
1927.788,-8.21,0.0087
1927.788,-5.86,0.0000
1927.788,-3.51,0.0000
1927.788,-1.17,0.0001
1927.788,1.17,0.0000
1927.788,3.51,0.0000
1927.788,5.86,0.0002
1927.788,8.21,0.0001
1927.788,10.58,0.0014
1927.788,12.97,0.0001
1927.788,15.39,0.0010
1927.788,17.83,0.0069
1927.788,20.30,0.0082
1927.788,22.81,0.0098
1927.788,25.38,0.0000
1927.788,27.99,0.0000
1927.788,30.68,0.0000
1927.788,33.44,0.0000
1927.788,36.29,0.0000
1927.788,39.25,0.0000
1927.788,42.34,0.0000
1927.788,45.58,0.0000
1927.788,49.03,0.0000
1927.788,52.74,0.0000
1927.788,56.80,0.0000
1927.788,61.35,0.0000
1927.788,66.69,0.0000
1927.788,73.57,0.0000
1927.788,87.44,0.0000
1927.862,-87.44,0.0000
1927.862,-73.57,0.0000
1927.862,-66.69,0.0000
1927.862,-61.35,0.0000
1927.862,-56.80,0.0000
1927.862,-52.74,0.0000
1927.862,-49.03,0.0000
1927.862,-45.58,0.0000
1927.862,-42.34,0.0000
1927.862,-39.25,0.0000
1927.862,-36.29,0.0000
1927.862,-33.44,0.0000
1927.862,-30.68,0.0004
1927.862,-27.99,0.0000
1927.862,-25.38,0.0000
1927.862,-22.81,0.0001
1927.862,-20.30,0.0057
1927.862,-17.83,0.0052
1927.862,-15.39,0.0004
1927.862,-12.97,0.0001
1927.862,-10.58,0.0097
1927.862,-8.21,0.0121
1927.862,-5.86,0.0126
1927.862,-3.51,0.0000
1927.862,-1.17,0.0000
1927.862,1.17,0.0000
1927.862,3.51,0.0000
1927.862,5.86,0.0001
1927.862,8.21,0.0009
1927.862,10.58,0.0005
1927.862,12.97,0.0001
1927.862,15.39,0.0007
1927.862,17.83,0.0070
1927.862,20.30,0.0039
1927.862,22.81,0.0010
1927.862,25.38,0.0001
1927.862,27.99,0.0000
1927.862,30.68,0.0000
1927.862,33.44,0.0000
1927.862,36.29,0.0000
1927.862,39.25,0.0000
1927.862,42.34,0.0000
1927.862,45.58,0.0000
1927.862,49.03,0.0000
1927.862,52.74,0.0000
1927.862,56.80,0.0000
1927.862,61.35,0.0000
1927.862,66.69,0.0000
1927.862,73.57,0.0000
1927.862,87.44,0.0000
1927.939,-87.44,0.0000
1927.939,-73.57,0.0000
1927.939,-66.69,0.0000
1927.939,-61.35,0.0000
1927.939,-56.80,0.0000
1927.939,-52.74,0.0000
1927.939,-49.03,0.0000
1927.939,-45.58,0.0000
1927.939,-42.34,0.0000
1927.939,-39.25,0.0000
1927.939,-36.29,0.0000
1927.939,-33.44,0.0000
1927.939,-30.68,0.0000
1927.939,-27.99,0.0000
1927.939,-25.38,0.0000
1927.939,-22.81,0.0019
1927.939,-20.30,0.0018
1927.939,-17.83,0.0008
1927.939,-15.39,0.0327
1927.939,-12.97,0.0001
1927.939,-10.58,0.0065
1927.939,-8.21,0.0172
1927.939,-5.86,0.0172
1927.939,-3.51,0.0000
1927.939,-1.17,0.0000
1927.939,1.17,0.0000
1927.939,3.51,0.0001
1927.939,5.86,0.0020
1927.939,8.21,0.0046
1927.939,10.58,0.0073
1927.939,12.97,0.0037
1927.939,15.39,0.0003
1927.939,17.83,0.0001
1927.939,20.30,0.0016
1927.939,22.81,0.0000
1927.939,25.38,0.0000
1927.939,27.99,0.0000
1927.939,30.68,0.0000
1927.939,33.44,0.0000
1927.939,36.29,0.0000
1927.939,39.25,0.0000
1927.939,42.34,0.0000
1927.939,45.58,0.0000
1927.939,49.03,0.0000
1927.939,52.74,0.0000
1927.939,56.80,0.0000
1927.939,61.35,0.0000
1927.939,66.69,0.0000
1927.939,73.57,0.0000
1927.939,87.44,0.0000
1928.014,-87.44,0.0000
1928.014,-73.57,0.0000
1928.014,-66.69,0.0000
1928.014,-61.35,0.0000
1928.014,-56.80,0.0000
1928.014,-52.74,0.0000
1928.014,-49.03,0.0000
1928.014,-45.58,0.0000
1928.014,-42.34,0.0000
1928.014,-39.25,0.0000
1928.014,-36.29,0.0000
1928.014,-33.44,0.0000
1928.014,-30.68,0.0000
1928.014,-27.99,0.0000
1928.014,-25.38,0.0000
1928.014,-22.81,0.0000
1928.014,-20.30,0.0002
1928.014,-17.83,0.0089
1928.014,-15.39,0.0042
1928.014,-12.97,0.0129
1928.014,-10.58,0.0121
1928.014,-8.21,0.0187
1928.014,-5.86,0.0001
1928.014,-3.51,0.0000
1928.014,-1.17,0.0000
1928.014,1.17,0.0000
1928.014,3.51,0.0001
1928.014,5.86,0.0055
1928.014,8.21,0.0004
1928.014,10.58,0.0009
1928.014,12.97,0.0125
1928.014,15.39,0.0020
1928.014,17.83,0.0003
1928.014,20.30,0.0001
1928.014,22.81,0.0000
1928.014,25.38,0.0000
1928.014,27.99,0.0000
1928.014,30.68,0.0000
1928.014,33.44,0.0000
1928.014,36.29,0.0000
1928.014,39.25,0.0000
1928.014,42.34,0.0000
1928.014,45.58,0.0000
1928.014,49.03,0.0000
1928.014,52.74,0.0000
1928.014,56.80,0.0000
1928.014,61.35,0.0000
1928.014,66.69,0.0000
1928.014,73.57,0.0000
1928.014,87.44,0.0000
1928.088,-87.44,0.0000
1928.088,-73.57,0.0000
1928.088,-66.69,0.0000
1928.088,-61.35,0.0000
1928.088,-56.80,0.0000
1928.088,-52.74,0.0000
1928.088,-49.03,0.0000
1928.088,-45.58,0.0000
1928.088,-42.34,0.0000
1928.088,-39.25,0.0000
1928.088,-36.29,0.0001
1928.088,-33.44,0.0001
1928.088,-30.68,0.0001
1928.088,-27.99,0.0002
1928.088,-25.38,0.0000
1928.088,-22.81,0.0178
1928.088,-20.30,0.0009
1928.088,-17.83,0.0071
1928.088,-15.39,0.0064
1928.088,-12.97,0.0001
1928.088,-10.58,0.0121
1928.088,-8.21,0.0191
1928.088,-5.86,0.0001
1928.088,-3.51,0.0000
1928.088,-1.17,0.0000
1928.088,1.17,0.0000
1928.088,3.51,0.0000
1928.088,5.86,0.0121
1928.088,8.21,0.0214
1928.088,10.58,0.0027
1928.088,12.97,0.0004
1928.088,15.39,0.0500
1928.088,17.83,0.0006
1928.088,20.30,0.0000
1928.088,22.81,0.0000
1928.088,25.38,0.0000
1928.088,27.99,0.0000
1928.088,30.68,0.0000
1928.088,33.44,0.0000
1928.088,36.29,0.0000
1928.088,39.25,0.0000
1928.088,42.34,0.0000
1928.088,45.58,0.0000
1928.088,49.03,0.0000
1928.088,52.74,0.0000
1928.088,56.80,0.0000
1928.088,61.35,0.0000
1928.088,66.69,0.0000
1928.088,73.57,0.0000
1928.088,87.44,0.0000
1928.161,-87.44,0.0000
1928.161,-73.57,0.0000
1928.161,-66.69,0.0000
1928.161,-61.35,0.0000
1928.161,-56.80,0.0000
1928.161,-52.74,0.0000
1928.161,-49.03,0.0000
1928.161,-45.58,0.0000
1928.161,-42.34,0.0000
1928.161,-39.25,0.0000
1928.161,-36.29,0.0000
1928.161,-33.44,0.0000
1928.161,-30.68,0.0000
1928.161,-27.99,0.0005
1928.161,-25.38,0.0029
1928.161,-22.81,0.0065
1928.161,-20.30,0.0062
1928.161,-17.83,0.0054
1928.161,-15.39,0.0005
1928.161,-12.97,0.0149
1928.161,-10.58,0.0058
1928.161,-8.21,0.0119
1928.161,-5.86,0.0025
1928.161,-3.51,0.0000
1928.161,-1.17,0.0000
1928.161,1.17,0.0001
1928.161,3.51,0.0001
1928.161,5.86,0.0397
1928.161,8.21,0.0004
1928.161,10.58,0.0046
1928.161,12.97,0.0003
1928.161,15.39,0.0039
1928.161,17.83,0.0025
1928.161,20.30,0.0018
1928.161,22.81,0.0001
1928.161,25.38,0.0000
1928.161,27.99,0.0000
1928.161,30.68,0.0000
1928.161,33.44,0.0000
1928.161,36.29,0.0000
1928.161,39.25,0.0000
1928.161,42.34,0.0000
1928.161,45.58,0.0000
1928.161,49.03,0.0000
1928.161,52.74,0.0000
1928.161,56.80,0.0000
1928.161,61.35,0.0000
1928.161,66.69,0.0000
1928.161,73.57,0.0000
1928.161,87.44,0.0000
1928.238,-87.44,0.0000
1928.238,-73.57,0.0000
1928.238,-66.69,0.0000
1928.238,-61.35,0.0000
1928.238,-56.80,0.0000
1928.238,-52.74,0.0000
1928.238,-49.03,0.0000
1928.238,-45.58,0.0000
1928.238,-42.34,0.0000
1928.238,-39.25,0.0000
1928.238,-36.29,0.0000
1928.238,-33.44,0.0000
1928.238,-30.68,0.0000
1928.238,-27.99,0.0002
1928.238,-25.38,0.0051
1928.238,-22.81,0.0172
1928.238,-20.30,0.0149
1928.238,-17.83,0.0027
1928.238,-15.39,0.0095
1928.238,-12.97,0.0124
1928.238,-10.58,0.0026
1928.238,-8.21,0.0081
1928.238,-5.86,0.0134
1928.238,-3.51,0.0031
1928.238,-1.17,0.0001
1928.238,1.17,0.0000
1928.238,3.51,0.0001
1928.238,5.86,0.0123
1928.238,8.21,0.0262
1928.238,10.58,0.0125
1928.238,12.97,0.0008
1928.238,15.39,0.0392
1928.238,17.83,0.0001
1928.238,20.30,0.0029
1928.238,22.81,0.0016
1928.238,25.38,0.0001
1928.238,27.99,0.0013
1928.238,30.68,0.0000
1928.238,33.44,0.0000
1928.238,36.29,0.0000
1928.238,39.25,0.0000
1928.238,42.34,0.0000
1928.238,45.58,0.0000
1928.238,49.03,0.0000
1928.238,52.74,0.0000
1928.238,56.80,0.0000
1928.238,61.35,0.0000
1928.238,66.69,0.0000
1928.238,73.57,0.0000
1928.238,87.44,0.0000
