The copyright to the intellectual property of this file is held by www.climatedata.info,,,,,,
Title,Milankovitch radiation for different latitudes and time periods,,,,,
Source:,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,,,,
Average of 60 and 70 N,,,,,,
BP,Months  7to 7,Annual 65N,Annual global,BP,BP,Global cos-weighted
-318500,420.66,215.22,290.92,,,341.738
-318400,421.46,215.48,290.91,,,341.739
-318300,422.26,215.74,290.9,,,341.74
-318200,423.06,216,290.89,,,341.741
-318100,423.86,216.26,290.87,,,341.742
-318000,424.66,216.52,290.86,,,341.743
-317900,425.46,216.78,290.85,,,341.745
-317800,426.4,217.02,290.84,,,341.747
-317700,427.35,217.26,290.83,,,341.749
-317600,428.29,217.5,290.82,,,341.752
-317500,429.24,217.74,290.81,,,341.754
-317400,430.18,217.98,290.8,,,341.756
-317300,431.12,218.21,290.79,,,341.759
-317200,432.07,218.45,290.78,,,341.761
-317100,433.01,218.69,290.78,,,341.764
-317000,433.96,218.93,290.77,,,341.766
-316900,434.9,219.17,290.76,,,341.768
-316800,435.89,219.37,290.75,,,341.768
-316700,436.89,219.58,290.75,,,341.767
-316600,437.88,219.79,290.74,,,341.766
-316500,438.87,220,290.73,,,341.765
-316400,439.87,220.21,290.73,,,341.765
-316300,440.86,220.41,290.72,,,341.764
-316200,441.85,220.62,290.71,,,341.763
-316100,442.84,220.83,290.71,,,341.762
-316000,443.84,221.04,290.7,,,341.762
-315900,444.83,221.24,290.69,,,341.761
-315800,445.75,221.4,290.69,,,341.763
-315700,446.67,221.55,290.69,,,341.765
-315600,447.59,221.7,290.69,,,341.768
-315500,448.51,221.86,290.69,,,341.77
-315400,449.43,222.01,290.69,,,341.772
-315300,450.35,222.16,290.69,,,341.774
-315200,451.27,222.32,290.69,,,341.777
-315100,452.19,222.47,290.69,,,341.779
-315000,453.11,222.62,290.68,,,341.781
-314900,454.03,222.78,290.68,,,341.783
-314800,454.81,222.86,290.68,,,341.784
-314700,455.58,222.94,290.68,,,341.784
-314600,456.36,223.01,290.68,,,341.784
-314500,457.13,223.09,290.68,,,341.785
-314400,457.91,223.17,290.68,,,341.785
-314300,458.68,223.25,290.68,,,341.785
-314200,459.46,223.33,290.68,,,341.786
-314100,460.23,223.41,290.68,,,341.786
-314000,461.01,223.49,290.68,,,341.786
-313900,461.78,223.57,290.68,,,341.786
-313800,462.31,223.55,290.69,,,341.788
-313700,462.85,223.54,290.69,,,341.791
-313600,463.38,223.52,290.7,,,341.793
-313500,463.91,223.51,290.7,,,341.795
-313400,464.44,223.49,290.71,,,341.797
-313300,464.98,223.48,290.71,,,341.799
-313200,465.51,223.47,290.72,,,341.801
-313100,466.04,223.45,290.72,,,341.803
-313000,466.57,223.44,290.72,,,341.805
-312900,467.11,223.42,290.73,,,341.807
-312800,467.35,223.34,290.74,,,341.806
-312700,467.59,223.26,290.74,,,341.804
-312600,467.83,223.18,290.75,,,341.803
-312500,468.08,223.1,290.76,,,341.801
-312400,468.32,223.02,290.77,,,341.8
-312300,468.56,222.94,290.77,,,341.799
-312200,468.8,222.86,290.78,,,341.797
-312100,469.04,222.78,290.79,,,341.796
-312000,469.29,222.7,290.8,,,341.794
-311900,469.53,222.62,290.8,,,341.793
-311800,469.48,222.47,290.81,,,341.793
-311700,469.43,222.31,290.82,,,341.792
-311600,469.38,222.16,290.83,,,341.792
-311500,469.34,222.01,290.84,,,341.792
-311400,469.29,221.86,290.85,,,341.791
-311300,469.24,221.71,290.86,,,341.791
-311200,469.19,221.56,290.87,,,341.79
-311100,469.14,221.41,290.88,,,341.79
-311000,469.09,221.25,290.89,,,341.79
-310900,469.04,221.1,290.9,,,341.789
-310800,468.73,220.9,290.91,,,341.787
-310700,468.42,220.7,290.93,,,341.784
-310600,468.1,220.5,290.94,,,341.781
-310500,467.79,220.3,290.95,,,341.779
-310400,467.47,220.1,290.96,,,341.776
-310300,467.16,219.9,290.97,,,341.773
-310200,466.84,219.7,290.98,,,341.771
-310100,466.53,219.5,290.99,,,341.768
-310000,466.21,219.31,291,,,341.765
-309900,465.9,219.11,291.02,,,341.763
-309800,465.29,218.86,291.03,,,341.759
-309700,464.69,218.62,291.04,,,341.756
-309600,464.08,218.37,291.05,,,341.753
-309500,463.48,218.13,291.07,,,341.75
-309400,462.87,217.88,291.08,,,341.747
-309300,462.26,217.64,291.09,,,341.743
-309200,461.66,217.4,291.1,,,341.74
-309100,461.05,217.15,291.12,,,341.737
-309000,460.45,216.91,291.13,,,341.734
-308900,459.84,216.66,291.14,,,341.73
-308800,459.12,216.42,291.16,,,341.732
-308700,458.39,216.18,291.18,,,341.734
-308600,457.66,215.94,291.2,,,341.735
-308500,456.94,215.7,291.22,,,341.737
-308400,456.21,215.46,291.24,,,341.739
-308300,455.48,215.22,291.26,,,341.74
-308200,454.76,214.98,291.28,,,341.742
-308100,454.03,214.74,291.3,,,341.744
-308000,453.3,214.5,291.32,,,341.745
-307900,452.58,214.26,291.34,,,341.747
-307800,451.71,214.03,291.35,,,341.745
-307700,450.83,213.79,291.37,,,341.743
-307600,449.96,213.56,291.39,,,341.741
-307500,449.09,213.33,291.41,,,341.739
-307400,448.22,213.09,291.42,,,341.737
-307300,447.35,212.86,291.44,,,341.735
-307200,446.48,212.62,291.46,,,341.732
-307100,445.6,212.39,291.47,,,341.73
-307000,444.73,212.16,291.49,,,341.728
-306900,443.86,211.92,291.51,,,341.726
-306800,443.04,211.73,291.53,,,341.728
-306700,442.21,211.54,291.55,,,341.73
-306600,441.39,211.35,291.57,,,341.732
-306500,440.57,211.15,291.6,,,341.733
-306400,439.74,210.96,291.62,,,341.735
-306300,438.92,210.77,291.64,,,341.737
-306200,438.1,210.58,291.66,,,341.739
-306100,437.27,210.39,291.69,,,341.74
-306000,436.45,210.2,291.71,,,341.742
-305900,435.63,210,291.73,,,341.744
-305800,434.85,209.87,291.75,,,341.74
-305700,434.08,209.73,291.76,,,341.736
-305600,433.3,209.59,291.78,,,341.731
-305500,432.53,209.46,291.8,,,341.727
-305400,431.75,209.32,291.82,,,341.723
-305300,430.98,209.18,291.83,,,341.719
-305200,430.2,209.04,291.85,,,341.715
-305100,429.43,208.91,291.87,,,341.711
-305000,428.65,208.77,291.88,,,341.706
-304900,427.88,208.63,291.9,,,341.702
-304800,427.25,208.56,291.92,,,341.698
-304700,426.62,208.5,291.94,,,341.694
-304600,425.99,208.43,291.96,,,341.69
-304500,425.36,208.36,291.97,,,341.685
-304400,424.73,208.29,291.99,,,341.681
-304300,424.1,208.22,292.01,,,341.677
-304200,423.47,208.15,292.03,,,341.673
-304100,422.84,208.08,292.05,,,341.669
-304000,422.21,208.01,292.06,,,341.664
-303900,421.58,207.95,292.08,,,341.66
-303800,421.2,207.96,292.1,,,341.658
-303700,420.81,207.97,292.12,,,341.656
-303600,420.42,207.98,292.14,,,341.654
-303500,420.03,207.99,292.15,,,341.652
-303400,419.65,208,292.17,,,341.651
-303300,419.26,208.01,292.19,,,341.649
-303200,418.87,208.02,292.21,,,341.647
-303100,418.48,208.03,292.23,,,341.645
-303000,418.1,208.04,292.24,,,341.643
-302900,417.71,208.05,292.26,,,341.641
-302800,417.54,208.13,292.28,,,341.639
-302700,417.37,208.2,292.29,,,341.637
-302600,417.2,208.28,292.31,,,341.635
-302500,417.03,208.36,292.33,,,341.633
-302400,416.86,208.44,292.34,,,341.631
-302300,416.69,208.52,292.36,,,341.629
-302200,416.52,208.6,292.38,,,341.628
-302100,416.35,208.68,292.39,,,341.626
-302000,416.18,208.76,292.41,,,341.624
-301900,416.01,208.83,292.42,,,341.622
-301800,416.11,209,292.44,,,341.62
-301700,416.21,209.16,292.45,,,341.619
-301600,416.3,209.32,292.47,,,341.618
-301500,416.4,209.48,292.48,,,341.616
-301400,416.5,209.64,292.5,,,341.615
-301300,416.59,209.8,292.51,,,341.614
-301200,416.69,209.96,292.53,,,341.612
-301100,416.79,210.13,292.54,,,341.611
-301000,416.89,210.29,292.56,,,341.609
-300900,416.98,210.45,292.57,,,341.608
-300800,417.32,210.65,292.58,,,341.604
-300700,417.66,210.86,292.6,,,341.6
-300600,418,211.06,292.61,,,341.596
-300500,418.34,211.26,292.62,,,341.593
-300400,418.68,211.47,292.63,,,341.589
-300300,419.02,211.67,292.64,,,341.585
-300200,419.36,211.88,292.65,,,341.581
-300100,419.69,212.08,292.66,,,341.577
-300000,420.03,212.28,292.67,,,341.573
-299900,420.37,212.49,292.69,,,341.57
-299800,420.93,212.73,292.7,,,341.567
-299700,421.49,212.98,292.71,,,341.565
-299600,422.04,213.22,292.72,,,341.562
-299500,422.6,213.46,292.73,,,341.56
-299400,423.16,213.71,292.74,,,341.557
-299300,423.71,213.95,292.75,,,341.555
-299200,424.27,214.2,292.76,,,341.553
-299100,424.83,214.44,292.77,,,341.55
-299000,425.38,214.68,292.78,,,341.548
-298900,425.94,214.93,292.8,,,341.545
-298800,426.69,215.19,292.8,,,341.541
-298700,427.44,215.46,292.81,,,341.536
-298600,428.19,215.73,292.81,,,341.531
-298500,428.94,215.99,292.82,,,341.526
-298400,429.7,216.26,292.82,,,341.521
-298300,430.45,216.53,292.83,,,341.516
-298200,431.2,216.79,292.84,,,341.512
-298100,431.95,217.06,292.84,,,341.507
-298000,432.7,217.33,292.85,,,341.502
-297900,433.45,217.59,292.85,,,341.497
-297800,434.3,217.85,292.85,,,341.491
-297700,435.14,218.12,292.86,,,341.485
-297600,435.99,218.38,292.86,,,341.479
-297500,436.84,218.64,292.86,,,341.473
-297400,437.69,218.9,292.86,,,341.467
-297300,438.53,219.17,292.87,,,341.46
-297200,439.38,219.43,292.87,,,341.454
-297100,440.23,219.69,292.87,,,341.448
-297000,441.08,219.95,292.87,,,341.442
-296900,441.92,220.22,292.87,,,341.436
-296800,442.82,220.45,292.88,,,341.434
-296700,443.72,220.68,292.88,,,341.433
-296600,444.61,220.92,292.89,,,341.431
-296500,445.51,221.15,292.89,,,341.43
-296400,446.4,221.39,292.9,,,341.428
-296300,447.3,221.62,292.9,,,341.427
-296200,448.2,221.85,292.91,,,341.425
-296100,449.09,222.09,292.91,,,341.424
-296000,449.99,222.32,292.91,,,341.422
-295900,450.88,222.56,292.92,,,341.421
-295800,451.76,222.75,292.92,,,341.418
-295700,452.63,222.94,292.92,,,341.415
-295600,453.5,223.13,292.92,,,341.412
-295500,454.37,223.31,292.92,,,341.409
-295400,455.24,223.5,292.92,,,341.406
-295300,456.11,223.69,292.92,,,341.403
-295200,456.99,223.88,292.92,,,341.4
-295100,457.86,224.07,292.92,,,341.397
-295000,458.73,224.26,292.92,,,341.394
-294900,459.6,224.45,292.92,,,341.391
-294800,460.38,224.59,292.92,,,341.386
-294700,461.15,224.73,292.91,,,341.382
-294600,461.93,224.87,292.91,,,341.377
-294500,462.7,225.01,292.91,,,341.372
-294400,463.48,225.15,292.9,,,341.368
-294300,464.25,225.29,292.9,,,341.363
-294200,465.02,225.43,292.9,,,341.359
-294100,465.8,225.57,292.89,,,341.354
-294000,466.57,225.71,292.89,,,341.349
-293900,467.35,225.85,292.89,,,341.345
-293800,467.98,225.92,292.88,,,341.343
-293700,468.61,225.99,292.88,,,341.342
-293600,469.24,226.07,292.87,,,341.34
-293500,469.87,226.14,292.87,,,341.339
-293400,470.5,226.22,292.87,,,341.337
-293300,471.13,226.29,292.86,,,341.335
-293200,471.76,226.37,292.86,,,341.334
-293100,472.39,226.44,292.85,,,341.332
-293000,473.02,226.52,292.85,,,341.331
-292900,473.65,226.59,292.84,,,341.329
-292800,474.06,226.59,292.83,,,341.324
-292700,474.47,226.6,292.82,,,341.319
-292600,474.88,226.6,292.82,,,341.314
-292500,475.29,226.6,292.81,,,341.308
-292400,475.7,226.6,292.8,,,341.303
-292300,476.12,226.6,292.79,,,341.298
-292200,476.53,226.61,292.78,,,341.293
-292100,476.94,226.61,292.77,,,341.287
-292000,477.35,226.61,292.76,,,341.282
-291900,477.76,226.61,292.75,,,341.277
-291800,477.93,226.55,292.73,,,341.272
-291700,478.1,226.5,292.72,,,341.267
-291600,478.27,226.44,292.71,,,341.262
-291500,478.44,226.38,292.7,,,341.258
-291400,478.61,226.32,292.69,,,341.253
-291300,478.78,226.26,292.67,,,341.248
-291200,478.95,226.2,292.66,,,341.243
-291100,479.12,226.14,292.65,,,341.238
-291000,479.29,226.09,292.64,,,341.233
-290900,479.46,226.03,292.62,,,341.228
-290800,479.41,225.9,292.61,,,341.225
-290700,479.36,225.78,292.6,,,341.222
-290600,479.31,225.66,292.58,,,341.219
-290500,479.26,225.53,292.57,,,341.216
-290400,479.21,225.41,292.56,,,341.212
-290300,479.17,225.29,292.54,,,341.209
-290200,479.12,225.17,292.53,,,341.206
-290100,479.07,225.04,292.52,,,341.203
-290000,479.02,224.92,292.5,,,341.2
-289900,478.97,224.8,292.49,,,341.196
-289800,478.71,224.63,292.48,,,341.194
-289700,478.44,224.47,292.46,,,341.192
-289600,478.17,224.31,292.45,,,341.189
-289500,477.91,224.15,292.43,,,341.187
-289400,477.64,223.99,292.42,,,341.184
-289300,477.37,223.83,292.4,,,341.182
-289200,477.11,223.67,292.39,,,341.18
-289100,476.84,223.5,292.38,,,341.177
-289000,476.58,223.34,292.36,,,341.175
-288900,476.31,223.18,292.35,,,341.172
-288800,475.82,222.98,292.33,,,341.167
-288700,475.34,222.78,292.31,,,341.161
-288600,474.86,222.58,292.29,,,341.155
-288500,474.37,222.38,292.27,,,341.15
-288400,473.89,222.18,292.25,,,341.144
-288300,473.4,221.98,292.24,,,341.139
-288200,472.92,221.78,292.22,,,341.133
-288100,472.43,221.58,292.2,,,341.127
-288000,471.95,221.38,292.18,,,341.122
-287900,471.47,221.18,292.16,,,341.116
-287800,470.84,220.96,292.14,,,341.114
-287700,470.21,220.74,292.13,,,341.111
-287600,469.58,220.52,292.11,,,341.109
-287500,468.95,220.3,292.09,,,341.106
-287400,468.32,220.07,292.07,,,341.104
-287300,467.69,219.85,292.05,,,341.102
-287200,467.06,219.63,292.04,,,341.099
-287100,466.43,219.41,292.02,,,341.097
-287000,465.8,219.19,292,,,341.094
-286900,465.17,218.96,291.98,,,341.092
-286800,464.44,218.75,291.96,,,341.088
-286700,463.72,218.54,291.94,,,341.084
-286600,462.99,218.32,291.92,,,341.08
-286500,462.26,218.11,291.9,,,341.076
-286400,461.54,217.89,291.88,,,341.072
-286300,460.81,217.68,291.86,,,341.068
-286200,460.09,217.47,291.84,,,341.064
-286100,459.36,217.25,291.82,,,341.06
-286000,458.63,217.04,291.8,,,341.057
-285900,457.91,216.83,291.78,,,341.053
-285800,457.13,216.62,291.76,,,341.048
-285700,456.36,216.41,291.74,,,341.044
-285600,455.58,216.2,291.72,,,341.039
-285500,454.81,215.99,291.7,,,341.035
-285400,454.03,215.79,291.67,,,341.031
-285300,453.26,215.58,291.65,,,341.026
-285200,452.48,215.37,291.63,,,341.022
-285100,451.71,215.16,291.61,,,341.017
-285000,450.93,214.95,291.59,,,341.013
-284900,450.16,214.75,291.56,,,341.008
-284800,449.38,214.56,291.54,,,341.007
-284700,448.61,214.37,291.52,,,341.005
-284600,447.83,214.18,291.5,,,341.003
-284500,447.06,213.99,291.48,,,341.002
-284400,446.28,213.8,291.46,,,341
-284300,445.51,213.61,291.44,,,340.998
-284200,444.73,213.42,291.42,,,340.997
-284100,443.96,213.23,291.4,,,340.995
-284000,443.18,213.04,291.38,,,340.993
-283900,442.41,212.85,291.36,,,340.992
-283800,441.68,212.7,291.34,,,340.988
-283700,440.96,212.56,291.32,,,340.985
-283600,440.23,212.41,291.29,,,340.982
-283500,439.5,212.26,291.27,,,340.978
-283400,438.78,212.11,291.25,,,340.975
-283300,438.05,211.97,291.23,,,340.971
-283200,437.32,211.82,291.21,,,340.968
-283100,436.6,211.67,291.18,,,340.965
-283000,435.87,211.52,291.16,,,340.961
-282900,435.14,211.38,291.14,,,340.958
-282800,434.51,211.26,291.12,,,340.954
-282700,433.88,211.15,291.1,,,340.95
-282600,433.25,211.04,291.07,,,340.945
-282500,432.63,210.92,291.05,,,340.941
-282400,432,210.81,291.03,,,340.937
-282300,431.37,210.7,291.01,,,340.933
-282200,430.74,210.59,290.98,,,340.929
-282100,430.11,210.47,290.96,,,340.924
-282000,429.48,210.36,290.94,,,340.92
-281900,428.85,210.25,290.92,,,340.916
-281800,428.31,210.18,290.9,,,340.913
-281700,427.78,210.11,290.87,,,340.911
-281600,427.25,210.03,290.85,,,340.909
-281500,426.72,209.96,290.83,,,340.906
-281400,426.18,209.89,290.81,,,340.904
-281300,425.65,209.82,290.79,,,340.901
-281200,425.12,209.75,290.77,,,340.899
-281100,424.59,209.68,290.75,,,340.896
-281000,424.05,209.61,290.73,,,340.894
-280900,423.52,209.54,290.71,,,340.891
-280800,423.13,209.51,290.69,,,340.887
-280700,422.75,209.48,290.67,,,340.884
-280600,422.36,209.46,290.65,,,340.88
-280500,421.97,209.43,290.63,,,340.876
-280400,421.58,209.4,290.61,,,340.872
-280300,421.2,209.37,290.59,,,340.868
-280200,420.81,209.34,290.57,,,340.864
-280100,420.42,209.31,290.55,,,340.86
-280000,420.03,209.29,290.53,,,340.856
-279900,419.65,209.26,290.51,,,340.852
-279800,419.4,209.26,290.49,,,340.853
-279700,419.16,209.27,290.47,,,340.853
-279600,418.92,209.27,290.46,,,340.853
-279500,418.68,209.27,290.44,,,340.854
-279400,418.44,209.28,290.42,,,340.854
-279300,418.19,209.28,290.41,,,340.854
-279200,417.95,209.29,290.39,,,340.855
-279100,417.71,209.29,290.37,,,340.855
-279000,417.47,209.29,290.35,,,340.856
-278900,417.22,209.3,290.34,,,340.856
-278800,417.1,209.33,290.32,,,340.852
-278700,416.98,209.37,290.3,,,340.848
-278600,416.86,209.41,290.28,,,340.843
-278500,416.74,209.44,290.26,,,340.839
-278400,416.62,209.48,290.25,,,340.835
-278300,416.5,209.52,290.23,,,340.831
-278200,416.38,209.55,290.21,,,340.827
-278100,416.26,209.59,290.19,,,340.822
-278000,416.13,209.63,290.17,,,340.818
-277900,416.01,209.66,290.15,,,340.814
-277800,416.04,209.73,290.14,,,340.814
-277700,416.06,209.81,290.13,,,340.814
-277600,416.09,209.88,290.11,,,340.815
-277500,416.11,209.95,290.1,,,340.815
-277400,416.13,210.02,290.09,,,340.815
-277300,416.16,210.1,290.07,,,340.816
-277200,416.18,210.17,290.06,,,340.816
-277100,416.21,210.24,290.04,,,340.816
-277000,416.23,210.32,290.03,,,340.816
-276900,416.26,210.39,290.02,,,340.817
-276800,416.38,210.47,290,,,340.812
-276700,416.5,210.55,289.99,,,340.807
-276600,416.62,210.63,289.97,,,340.802
-276500,416.74,210.71,289.96,,,340.797
-276400,416.86,210.79,289.94,,,340.792
-276300,416.98,210.87,289.93,,,340.786
-276200,417.1,210.95,289.92,,,340.781
-276100,417.22,211.03,289.9,,,340.776
-276000,417.35,211.11,289.89,,,340.771
-275900,417.47,211.2,289.87,,,340.766
-275800,417.71,211.29,289.86,,,340.766
-275700,417.95,211.39,289.85,,,340.766
-275600,418.19,211.49,289.85,,,340.765
-275500,418.44,211.58,289.84,,,340.765
-275400,418.68,211.68,289.83,,,340.765
-275300,418.92,211.78,289.82,,,340.764
-275200,419.16,211.87,289.81,,,340.764
-275100,419.4,211.97,289.8,,,340.763
-275000,419.65,212.07,289.79,,,340.763
-274900,419.89,212.16,289.78,,,340.763
-274800,420.18,212.27,289.78,,,340.762
-274700,420.47,212.38,289.77,,,340.762
-274600,420.76,212.48,289.76,,,340.762
-274500,421.05,212.59,289.76,,,340.761
-274400,421.34,212.7,289.75,,,340.761
-274300,421.63,212.81,289.75,,,340.761
-274200,421.92,212.91,289.74,,,340.76
-274100,422.21,213.02,289.74,,,340.76
-274000,422.5,213.13,289.73,,,340.76
-273900,422.79,213.23,289.73,,,340.759
-273800,423.16,213.33,289.72,,,340.757
-273700,423.52,213.43,289.72,,,340.754
-273600,423.88,213.53,289.71,,,340.752
-273500,424.25,213.63,289.71,,,340.749
-273400,424.61,213.73,289.7,,,340.746
-273300,424.97,213.83,289.7,,,340.744
-273200,425.34,213.93,289.69,,,340.741
-273100,425.7,214.02,289.69,,,340.738
-273000,426.06,214.12,289.68,,,340.736
-272900,426.43,214.22,289.68,,,340.733
-272800,426.81,214.33,289.68,,,340.734
-272700,427.2,214.44,289.68,,,340.734
-272600,427.59,214.55,289.68,,,340.735
-272500,427.98,214.66,289.68,,,340.736
-272400,428.36,214.77,289.68,,,340.736
-272300,428.75,214.88,289.69,,,340.737
-272200,429.14,214.98,289.69,,,340.738
-272100,429.53,215.09,289.69,,,340.738
-272000,429.91,215.2,289.69,,,340.739
-271900,430.3,215.31,289.69,,,340.739
-271800,430.74,215.4,289.69,,,340.737
-271700,431.17,215.49,289.7,,,340.734
-271600,431.61,215.57,289.7,,,340.731
-271500,432.04,215.66,289.7,,,340.728
-271400,432.48,215.75,289.7,,,340.726
-271300,432.92,215.83,289.7,,,340.723
-271200,433.35,215.92,289.7,,,340.72
-271100,433.79,216.01,289.71,,,340.718
-271000,434.22,216.09,289.71,,,340.715
-270900,434.66,216.18,289.71,,,340.712
-270800,435.1,216.26,289.72,,,340.711
-270700,435.53,216.35,289.72,,,340.709
-270600,435.97,216.43,289.73,,,340.708
-270500,436.4,216.52,289.73,,,340.707
-270400,436.84,216.6,289.74,,,340.705
-270300,437.27,216.69,289.75,,,340.704
-270200,437.71,216.77,289.75,,,340.703
-270100,438.15,216.86,289.76,,,340.701
-270000,438.58,216.94,289.76,,,340.7
-269900,439.02,217.03,289.77,,,340.699
-269800,439.43,217.1,289.78,,,340.701
-269700,439.84,217.17,289.8,,,340.703
-269600,440.25,217.24,289.81,,,340.705
-269500,440.66,217.31,289.82,,,340.707
-269400,441.08,217.38,289.83,,,340.709
-269300,441.49,217.45,289.84,,,340.712
-269200,441.9,217.52,289.86,,,340.714
-269100,442.31,217.59,289.87,,,340.716
-269000,442.72,217.66,289.88,,,340.718
-268900,443.13,217.73,289.89,,,340.72
-268800,443.52,217.79,289.91,,,340.72
-268700,443.91,217.85,289.92,,,340.72
-268600,444.3,217.91,289.94,,,340.719
-268500,444.68,217.98,289.95,,,340.719
-268400,445.07,218.04,289.96,,,340.719
-268300,445.46,218.1,289.98,,,340.718
-268200,445.85,218.16,289.99,,,340.718
-268100,446.23,218.22,290.01,,,340.718
-268000,446.62,218.28,290.02,,,340.718
-267900,447.01,218.34,290.03,,,340.717
-267800,447.37,218.38,290.05,,,340.715
-267700,447.74,218.42,290.07,,,340.713
-267600,448.1,218.45,290.08,,,340.711
-267500,448.46,218.49,290.1,,,340.709
-267400,448.83,218.53,290.11,,,340.707
-267300,449.19,218.57,290.13,,,340.705
-267200,449.55,218.61,290.15,,,340.703
-267100,449.91,218.65,290.16,,,340.701
-267000,450.28,218.68,290.18,,,340.699
-266900,450.64,218.72,290.19,,,340.697
-266800,450.93,218.74,290.21,,,340.698
-266700,451.22,218.76,290.23,,,340.7
-266600,451.51,218.78,290.25,,,340.702
-266500,451.8,218.8,290.27,,,340.704
-266400,452.09,218.82,290.29,,,340.706
-266300,452.38,218.84,290.31,,,340.708
-266200,452.68,218.86,290.33,,,340.71
-266100,452.97,218.88,290.35,,,340.712
-266000,453.26,218.9,290.37,,,340.714
-265900,453.55,218.92,290.39,,,340.715
-265800,453.79,218.93,290.42,,,340.715
-265700,454.03,218.94,290.44,,,340.715
-265600,454.27,218.94,290.46,,,340.715
-265500,454.52,218.95,290.48,,,340.714
-265400,454.76,218.95,290.51,,,340.714
-265300,455,218.96,290.53,,,340.714
-265200,455.24,218.97,290.55,,,340.713
-265100,455.48,218.97,290.57,,,340.713
-265000,455.73,218.98,290.6,,,340.713
-264900,455.97,218.98,290.62,,,340.713
-264800,456.14,218.97,290.64,,,340.714
